Year,Species Name,Port Area,Pounds,Value
2010,Dolphin (fish),SAN DIEGO,Confidential,Confidential
2010,"Barracuda, California",SAN DIEGO,"1,324","$ 1,103.00 "
2010,"Sea urchin, purple",FORT BRAGG,Confidential,Confidential
2010,Lingcod,SANTA BARBARA,"2,522","$ 7,534.00 "
2010,"Squid, jumbo",MORRO BAY,Confidential,Confidential
2010,"Sole, rex",MONTEREY,Confidential,Confidential
2010,"Rockfish, canary",FORT BRAGG,499,$ 315.00 
2010,"Octopus, unspecified",SAN DIEGO,243,$ 16.00 
2010,"Sculpin, staghorn",FORT BRAGG,Confidential,Confidential
2010,"Sole, petrale",LOS ANGELES,Confidential,Confidential
2010,"Flounder, starry",MONTEREY,808,$ 340.00 
2010,"Rockfish, blackgill",MORRO BAY,"100,872","$ 123,736.00 "
2010,"Rockfish, brown",MORRO BAY,"50,930","$ 285,675.00 "
2010,"Sea urchin, red",MORRO BAY,Confidential,Confidential
2010,"Rockfish, China",SAN DIEGO,Confidential,Confidential
2010,"Shark, unspecified",SANTA BARBARA,Confidential,Confidential
2010,"Squid, jumbo",BODEGA BAY,Confidential,Confidential
2010,"Rockfish, squarespot",SANTA BARBARA,Confidential,Confidential
2010,"Thornyhead, shortspine",FORT BRAGG,"197,834","$ 179,190.00 "
2010,Cabezon,SANTA BARBARA,"9,355","$ 57,392.00 "
2010,Senorita,LOS ANGELES,Confidential,Confidential
2010,"Mackerel, Pacific",SANTA BARBARA,"20,638","$ 1,468.00 "
2010,"Rockfish, starry",SANTA BARBARA,"1,041","$ 4,241.00 "
2010,Cabezon,SAN FRANCISCO,427,"$ 1,653.00 "
2010,"Prickleback, monkeyface (eel)",MONTEREY,Confidential,Confidential
2010,Grenadier,EUREKA,Confidential,Confidential
2010,"Sardine, Pacific",LOS ANGELES,"61,332,114","$ 3,605,181.00 "
2010,"Ray, bat",LOS ANGELES,"8,989",$ 124.00 
2010,"Crab, tanner",MORRO BAY,Confidential,Confidential
2010,"Rockfish, starry",MORRO BAY,75,$ 627.00 
2010,"Salmon, coho",EUREKA,Confidential,Confidential
2010,"Ray, Pacific electric",SAN DIEGO,Confidential,Confidential
2010,"Sole, unspecified",MORRO BAY,"6,735","$ 4,881.00 "
2010,Sablefish,SAN FRANCISCO,"239,512","$ 634,939.00 "
2010,"Rockfish, group shelf",EUREKA,291,$ 132.00 
2010,"Ratfish, spotted",MORRO BAY,Confidential,Confidential
2010,Swordfish,MONTEREY,"12,747","$ 57,854.00 "
2010,Opah,LOS ANGELES,"4,737","$ 4,531.00 "
2010,Jellyfish,EUREKA,Confidential,Confidential
2010,"Shark, gray smoothhound",LOS ANGELES,Confidential,Confidential
2010,"Sea urchin, purple",LOS ANGELES,Confidential,Confidential
2010,"Anchovy, northern",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, bocaccio",SAN DIEGO,295,$ 641.00 
2010,"Rockfish, canary",EUREKA,92,$ 12.00 
2010,"Rockfish, brown",MONTEREY,265,"$ 1,555.00 "
2010,Lingcod,MONTEREY,"5,145","$ 7,355.00 "
2010,"Rockfish, black-and-yellow",EUREKA,Confidential,Confidential
2010,Thornyheads,SANTA BARBARA,"18,442","$ 52,903.00 "
2010,"Rockfish, widow",EUREKA,"19,971","$ 3,955.00 "
2010,"Whelk, Kellet's",SAN DIEGO,"20,729","$ 17,952.00 "
2010,"Squid, market",SAN FRANCISCO,Confidential,Confidential
2010,"Bass, barred sand",LOS ANGELES,Confidential,Confidential
2010,"Prawn, spot",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, darkblotched",EUREKA,"12,937","$ 6,123.00 "
2010,"Shark, salmon",SAN DIEGO,Confidential,Confidential
2010,"Rockfish, starry",SAN FRANCISCO,378,"$ 1,721.00 "
2010,"Rockfish, chilipepper",LOS ANGELES,Confidential,Confidential
2010,"Sole, Dover",LOS ANGELES,236,"$ 1,025.00 "
2010,"Rockfish, yelloweye",SAN FRANCISCO,Confidential,Confidential
2010,"Halibut, California",MORRO BAY,"21,423","$ 104,182.00 "
2010,"Tuna, albacore",MONTEREY,"59,856","$ 57,803.00 "
2010,"Rockfish, gopher",SAN FRANCISCO,"3,330","$ 25,271.00 "
2010,"Prickleback, monkeyface (eel)",MORRO BAY,Confidential,Confidential
2010,Yellowtail,SANTA BARBARA,"6,082","$ 9,366.00 "
2010,Yellowtail,SAN FRANCISCO,51,$ 88.00 
2010,"Halibut, California",SAN FRANCISCO,"245,145","$ 1,031,332.00 "
2010,"Rockfish, group red",MORRO BAY,532,"$ 1,227.00 "
2010,"Rockfish, quillback",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, gopher",MONTEREY,"5,516","$ 33,982.00 "
2010,"Halibut, California",LOS ANGELES,"38,380","$ 184,111.00 "
2010,"Rockfish, black-and-yellow",FORT BRAGG,"3,897","$ 24,879.00 "
2010,"Rockfish, redbanded",SAN DIEGO,Confidential,Confidential
2010,Sea hare,SAN FRANCISCO,Confidential,Confidential
2010,"Squid, jumbo",SANTA BARBARA,Confidential,Confidential
2010,"Crab, Dungeness",EUREKA,"6,581,842","$ 13,485,166.00 "
2010,Pomfret,MORRO BAY,75,$ 123.00 
2010,"Crab, spider",SANTA BARBARA,"33,694","$ 47,301.00 "
2010,"Fish, unspecified",MORRO BAY,Confidential,Confidential
2010,"Rockfish, group slope",SAN FRANCISCO,"8,596","$ 4,450.00 "
2010,"Shark, shortfin mako",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, olive",MORRO BAY,102,$ 163.00 
2010,"Tuna, bluefin",SAN DIEGO,780,"$ 2,286.00 "
2010,"Rockfish, group shelf",SAN FRANCISCO,Confidential,Confidential
2010,"Sea cucumber, warty",SANTA BARBARA,"246,879","$ 502,250.00 "
2010,"Rockfish, black",FORT BRAGG,"1,323","$ 2,111.00 "
2010,"Rockfish, black-and-yellow",BODEGA BAY,538,"$ 4,231.00 "
2010,"Prawn, ridgeback",LOS ANGELES,"1,571","$ 3,130.00 "
2010,Yellowtail,LOS ANGELES,"2,382","$ 3,275.00 "
2010,Sanddab,MONTEREY,"38,914","$ 25,419.00 "
2010,"Shark, spiny dogfish",SANTA BARBARA,60,$ 44.00 
2010,"Thornyhead, longspine",EUREKA,Confidential,Confidential
2010,"Rockfish, group nearshore",SAN FRANCISCO,Confidential,Confidential
2010,"Halibut, Pacific",EUREKA,Confidential,Confidential
2010,"Croaker, white",LOS ANGELES,"4,319","$ 5,988.00 "
2010,"Sole, sand",BODEGA BAY,Confidential,Confidential
2010,"Sole, Dover",EUREKA,"3,489,281","$ 1,119,837.00 "
2010,Sand dollar,LOS ANGELES,Confidential,Confidential
2010,"Sardine, Pacific",SAN DIEGO,Confidential,Confidential
2010,"Shark, pelagic thresher",LOS ANGELES,Confidential,Confidential
2010,"Squid, jumbo",LOS ANGELES,Confidential,Confidential
2010,"Rockfish, yellowtail",MORRO BAY,30,$ 68.00 
2010,"Greenling, kelp",SAN FRANCISCO,151,$ 374.00 
2010,"Rockfish, group slope",MORRO BAY,Confidential,Confidential
2010,"Squid, market",FORT BRAGG,Confidential,Confidential
2010,"Tuna, skipjack",SANTA BARBARA,Confidential,Confidential
2010,"Skate, unspecified",LOS ANGELES,"2,313",$ 964.00 
2010,"Rockfish, bocaccio",LOS ANGELES,341,$ 473.00 
2010,"Tuna, bluefin",MORRO BAY,Confidential,Confidential
2010,"Sardine, Pacific",MORRO BAY,Confidential,Confidential
2010,Invertebrate Unspecified,SAN DIEGO,Confidential,Confidential
2010,"Mackerel, jack",LOS ANGELES,"651,255","$ 61,692.00 "
2010,"Ray, unspecified",MORRO BAY,Confidential,Confidential
2010,"Crab, yellow rock",LOS ANGELES,"29,848","$ 41,151.00 "
2010,"Skate, longnose",FORT BRAGG,Confidential,Confidential
2010,"Rockfish, vermilion",BODEGA BAY,189,$ 545.00 
2010,"Flatworm, marine",MORRO BAY,Confidential,Confidential
2010,"Anchovy, northern",SANTA BARBARA,"214,568","$ 64,493.00 "
2010,"Shark, blue",SANTA BARBARA,Confidential,Confidential
2010,"Sculpin, staghorn",SAN FRANCISCO,"2,612","$ 8,754.00 "
2010,"Barracuda, California",MORRO BAY,651,"$ 1,213.00 "
2010,"Greenling, kelp",SANTA BARBARA,Confidential,Confidential
2010,"Squid, jumbo",MONTEREY,656,$ 309.00 
2010,"Shrimp, mantis",SANTA BARBARA,"1,221","$ 6,239.00 "
2010,"Shark, leopard",SAN FRANCISCO,"2,890","$ 2,336.00 "
2010,"Rockfish, flag",SAN DIEGO,9,$ 22.00 
2010,"Sea urchin, red",SAN DIEGO,"671,840","$ 653,731.00 "
2010,"Whitefish, ocean",LOS ANGELES,98,$ 211.00 
2010,"Rockfish, flag",BODEGA BAY,Confidential,Confidential
2010,"Crab, Dungeness",MORRO BAY,"2,758","$ 6,398.00 "
2010,"Rockfish, rosy",SAN FRANCISCO,228,$ 456.00 
2010,"Crustacean, unspecified",SAN DIEGO,Confidential,Confidential
2010,"Shark, soupfin",MORRO BAY,Confidential,Confidential
2010,"Anchovy, northern",LOS ANGELES,"213,185","$ 12,524.00 "
2010,"Barracuda, California",SANTA BARBARA,"3,460","$ 1,559.00 "
2010,"Sole, rock",SAN FRANCISCO,"5,117","$ 3,010.00 "
2010,"Rockfish, gopher",SANTA BARBARA,"1,358","$ 8,268.00 "
2010,Hagfishes,EUREKA,Confidential,Confidential
2010,"Thornyhead, longspine",SAN FRANCISCO,"42,211","$ 19,147.00 "
2010,"Rockfish, bank",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, greenblotched",LOS ANGELES,Confidential,Confidential
2010,"Sardine, Pacific",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, copper",EUREKA,"1,100","$ 4,249.00 "
2010,"Rockfish, copper",FORT BRAGG,605,"$ 2,119.00 "
2010,"Thornyhead, shortspine",MORRO BAY,"63,367","$ 237,425.00 "
2010,"Sole, Dover",MONTEREY,"174,827","$ 38,423.00 "
2010,"Tuna, albacore",SAN DIEGO,"11,293","$ 16,662.00 "
2010,"Sea urchin, red",LOS ANGELES,"919,754","$ 776,067.00 "
2010,"Crab, claws",SANTA BARBARA,447,$ 750.00 
2010,"Rockfish, splitnose",FORT BRAGG,"37,413","$ 11,897.00 "
2010,Dolphin (fish),SANTA BARBARA,Confidential,Confidential
2010,"Rockfish, chilipepper",MONTEREY,"74,743","$ 49,145.00 "
2010,"Surfperch, unspecified",SANTA BARBARA,200,$ 307.00 
2010,"Shark, salmon",LOS ANGELES,Confidential,Confidential
2010,"Ratfish, spotted",SANTA BARBARA,Confidential,Confidential
2010,Oilfish,SAN FRANCISCO,Confidential,Confidential
2010,"Sole, unspecified",LOS ANGELES,"6,896","$ 9,667.00 "
2010,"Shark, spiny dogfish",LOS ANGELES,Confidential,Confidential
2010,"Shark, spiny dogfish",SAN FRANCISCO,Confidential,Confidential
2010,"Skate, big",SAN FRANCISCO,Confidential,Confidential
2010,"Tuna, yellowfin",SAN FRANCISCO,Confidential,Confidential
2010,"Croaker, white",MONTEREY,Confidential,Confidential
2010,"Scorpionfish, California",MORRO BAY,Confidential,Confidential
2010,"Sole, petrale",MORRO BAY,Confidential,Confidential
2010,"Sea cucumber, warty",BODEGA BAY,Confidential,Confidential
2010,"Rockfish, grass",BODEGA BAY,169,"$ 1,286.00 "
2010,"Rockfish, redbanded",FORT BRAGG,Confidential,Confidential
2010,"Octopus, unspecified",MORRO BAY,110,$ 198.00 
2010,"Prawn, ridgeback",SANTA BARBARA,"109,046","$ 210,158.00 "
2010,Lingcod,FORT BRAGG,"41,564","$ 57,464.00 "
2010,"Greenling, kelp",BODEGA BAY,182,"$ 1,164.00 "
2010,"Rockfish, black-and-yellow",MONTEREY,"3,583","$ 26,334.00 "
2010,"Tuna, skipjack",SAN FRANCISCO,Confidential,Confidential
2010,"Squid, market",SAN DIEGO,Confidential,Confidential
2010,Sea pansy,LOS ANGELES,Confidential,Confidential
2010,"Sole, English",FORT BRAGG,"8,933","$ 3,001.00 "
2010,"Tuna, unspecified",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, bocaccio",SAN FRANCISCO,Confidential,Confidential
2010,"Rockfish, yellowtail",MONTEREY,379,$ 508.00 
2010,"Crab, king",SAN DIEGO,Confidential,Confidential
2010,"Rockfish, chilipepper",MORRO BAY,Confidential,Confidential
2010,"Sole, sand",SAN FRANCISCO,"13,752","$ 12,991.00 "
2010,"Sea cucumber, giant red",SAN DIEGO,Confidential,Confidential
2010,"Rockfish, bank",SANTA BARBARA,Confidential,Confidential
2010,"Rockfish, blackgill",SANTA BARBARA,"28,591","$ 32,739.00 "
2010,Blacksmith,LOS ANGELES,Confidential,Confidential
2010,"Rockfish, olive",SANTA BARBARA,17,$ 56.00 
2010,"Crab, spider/sheep claws",SANTA BARBARA,268,$ 347.00 
2010,"Rockfish, chilipepper",SANTA BARBARA,257,$ 281.00 
2010,"Rockfish, group gopher",BODEGA BAY,Confidential,Confidential
2010,"Sole, rex",SAN FRANCISCO,"17,255","$ 6,611.00 "
2010,"Shark, Pacific angel",SANTA BARBARA,"8,653","$ 11,450.00 "
2010,"Skate, unspecified",SANTA BARBARA,"3,445","$ 1,488.00 "
2010,"Skate, unspecified",EUREKA,"5,288",$ 736.00 
2010,"Smelts, true",SANTA BARBARA,Confidential,Confidential
2010,Jacksmelt,MONTEREY,Confidential,Confidential
2010,"Rockfish, aurora",LOS ANGELES,101,$ 434.00 
2010,"Crab, Dungeness",BODEGA BAY,"4,515,424","$ 7,775,804.00 "
2010,"Salmon, Chinook",SAN FRANCISCO,"2,541","$ 13,758.00 "
2010,"Rockfish, brown",SAN DIEGO,Confidential,Confidential
2010,"Rockfish, olive",MONTEREY,Confidential,Confidential
2010,"Crab, yellow rock",SANTA BARBARA,"416,532","$ 505,901.00 "
2010,Halfmoon,SANTA BARBARA,Confidential,Confidential
2010,"Shark, white",SAN DIEGO,Confidential,Confidential
2010,"Bass, giant sea",LOS ANGELES,"2,336","$ 4,105.00 "
2010,"Shrimp, bay",SAN FRANCISCO,"56,551","$ 239,262.00 "
2010,Cabezon,BODEGA BAY,779,"$ 3,693.00 "
2010,"Smelt, night",SANTA BARBARA,Confidential,Confidential
2010,"Smelt, night",EUREKA,"141,174","$ 49,602.00 "
2010,Opah,MONTEREY,"1,448",$ 685.00 
2010,"Sheephead, California",MORRO BAY,"1,100","$ 3,837.00 "
2010,"Surfperch, shiner",MORRO BAY,Confidential,Confidential
2010,Wahoo,SANTA BARBARA,Confidential,Confidential
2010,"Shrimp, unspecified",MONTEREY,Confidential,Confidential
2010,"Goby, yellowfin",SAN FRANCISCO,Confidential,Confidential
2010,"Shark, spiny dogfish",EUREKA,69,$ 0.00 
2010,"Shark, shortfin mako",SAN DIEGO,"14,362","$ 11,685.00 "
2010,"Prawn, spot",LOS ANGELES,"72,359","$ 770,516.00 "
2010,"Seabass, white",MORRO BAY,"22,416","$ 78,373.00 "
2011,"Shark, soupfin",FORT BRAGG,Confidential,Confidential
2011,"Crab, brown rock",LOS ANGELES,951,"$ 1,191.00 "
2011,"Rockfish, speckled",SANTA BARBARA,279,$ 448.00 
2011,"Sole, Dover",LOS ANGELES,534,"$ 1,995.00 "
2011,"Flounder, starry",SAN FRANCISCO,"14,431","$ 11,604.00 "
2011,"Rockfish, Pacific ocean perch",SAN FRANCISCO,Confidential,Confidential
2011,Stingray,SANTA BARBARA,Confidential,Confidential
2011,"Octopus, unspecified",BODEGA BAY,Confidential,Confidential
2011,Sea slug,LOS ANGELES,Confidential,Confidential
2011,"Thornyhead, shortspine",SAN FRANCISCO,"20,114","$ 32,273.00 "
2011,"Lobster, California spiny",SAN DIEGO,"264,509","$ 4,490,127.00 "
2011,Escolar,SAN FRANCISCO,Confidential,Confidential
2011,"Shark, Pacific angel",LOS ANGELES,217,$ 94.00 
2011,"Crab, yellow rock",MORRO BAY,Confidential,Confidential
2011,"Seabass, white",BODEGA BAY,Confidential,Confidential
2011,"Tuna, bluefin",MORRO BAY,"23,746","$ 36,556.00 "
2011,"Rockfish, blackgill",SAN DIEGO,"65,586","$ 76,572.00 "
2011,Hagfishes,EUREKA,Confidential,Confidential
2011,"Eel, California moray",LOS ANGELES,Confidential,Confidential
2011,"Sole, rock",SANTA BARBARA,Confidential,Confidential
2011,"Rockfish, blue",MONTEREY,837,"$ 1,839.00 "
2011,Lingcod,SANTA BARBARA,"2,000","$ 6,705.00 "
2011,"Rockfish, black",BODEGA BAY,590,"$ 1,842.00 "
2011,Wahoo,SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, widow",LOS ANGELES,Confidential,Confidential
2011,"Sole, curlfin",MONTEREY,Confidential,Confidential
2011,"Sole, English",SAN FRANCISCO,"18,240","$ 8,727.00 "
2011,Eel,SANTA BARBARA,Confidential,Confidential
2011,Sea stars,SANTA BARBARA,Confidential,Confidential
2011,"Lobster, California spiny",SANTA BARBARA,"247,658","$ 4,275,009.00 "
2011,Opah,SAN DIEGO,"23,004","$ 21,931.00 "
2011,"Shark, thresher",LOS ANGELES,"6,277","$ 8,975.00 "
2011,"Shark, unspecified",MONTEREY,Confidential,Confidential
2011,"Octopus, unspecified",EUREKA,Confidential,Confidential
2011,"Crab, king",LOS ANGELES,Confidential,Confidential
2011,"Surfperch, unspecified",MORRO BAY,533,"$ 1,559.00 "
2011,Dolphin (fish),SAN DIEGO,Confidential,Confidential
2011,"Rockfish, aurora",SANTA BARBARA,41,$ 28.00 
2011,"Tuna, albacore",SANTA BARBARA,"39,695","$ 81,487.00 "
2011,"Rockfish, grass",LOS ANGELES,Confidential,Confidential
2011,"Shrimp, bay",SANTA BARBARA,Confidential,Confidential
2011,"Prawn, ridgeback",LOS ANGELES,"42,918","$ 90,410.00 "
2011,Pomfret,SAN FRANCISCO,Confidential,Confidential
2011,"Mollusk, unspecified",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, bocaccio",SAN FRANCISCO,"4,842","$ 3,245.00 "
2011,"Tuna, skipjack",MORRO BAY,Confidential,Confidential
2011,"Rockfish, redbanded",MONTEREY,Confidential,Confidential
2011,"Rockfish, redbanded",SAN FRANCISCO,Confidential,Confidential
2011,"Kelp, giant",LOS ANGELES,Confidential,Confidential
2011,"Crab, red rock",LOS ANGELES,"1,654","$ 1,973.00 "
2011,"Shark, spiny dogfish",MONTEREY,Confidential,Confidential
2011,"Rockfish, blackgill",SANTA BARBARA,"11,542","$ 15,076.00 "
2011,"Sea urchin, red",BODEGA BAY,Confidential,Confidential
2011,"Rockfish, bank",MONTEREY,Confidential,Confidential
2011,"Halibut, California",LOS ANGELES,"39,676","$ 202,470.00 "
2011,"Rockfish, darkblotched",LOS ANGELES,Confidential,Confidential
2011,"Whelk, Kellet's",LOS ANGELES,"27,278","$ 21,094.00 "
2011,"Sole, Dover",MONTEREY,"300,294","$ 129,859.00 "
2011,Swordfish,SAN DIEGO,"49,848","$ 262,119.00 "
2011,"Rockfish, blackgill",MONTEREY,"7,349","$ 8,620.00 "
2011,Opah,SANTA BARBARA,"37,476","$ 70,660.00 "
2011,Sablefish,FORT BRAGG,"757,707","$ 3,198,582.00 "
2011,"Rockfish, speckled",LOS ANGELES,Confidential,Confidential
2011,"Whiting, Pacific",LOS ANGELES,Confidential,Confidential
2011,"Crab, yellow rock",LOS ANGELES,"39,863","$ 42,224.00 "
2011,"Greenling, kelp",FORT BRAGG,916,"$ 4,898.00 "
2011,"Rockfish, unspecified",SANTA BARBARA,93,$ 98.00 
2011,"Skate, longnose",MORRO BAY,"10,137","$ 1,978.00 "
2011,"Salmon, Chinook",SAN FRANCISCO,"102,182","$ 661,101.00 "
2011,"Rockfish, greenblotched",SANTA BARBARA,214,$ 557.00 
2011,"Croaker, white",MONTEREY,Confidential,Confidential
2011,"Thornyhead, shortspine",MORRO BAY,"183,655","$ 480,017.00 "
2011,"Rockfish, vermilion",LOS ANGELES,218,$ 341.00 
2011,"Flounder, starry",MONTEREY,70,$ 98.00 
2011,"Sole, unspecified",MORRO BAY,"4,298","$ 4,902.00 "
2011,Jacksmelt,SAN FRANCISCO,98,$ 224.00 
2011,"Rockfish, China",EUREKA,965,"$ 6,456.00 "
2011,"Whiting, Pacific",SAN FRANCISCO,Confidential,Confidential
2011,"Sardine, Pacific",SANTA BARBARA,"88,930","$ 16,268.00 "
2011,"Surfperch, unspecified",SAN FRANCISCO,990,"$ 3,029.00 "
2011,"Goby, yellowfin",SAN FRANCISCO,Confidential,Confidential
2011,"Rockfish, China",SAN FRANCISCO,589,"$ 4,588.00 "
2011,"Rockfish, yellowtail",SAN FRANCISCO,659,$ 983.00 
2011,"Guitarfish, shovelnose",MORRO BAY,Confidential,Confidential
2011,"Rockfish, kelp",SANTA BARBARA,404,"$ 2,194.00 "
2011,"Crab, rock unspecified",BODEGA BAY,Confidential,Confidential
2011,"Sole, petrale",FORT BRAGG,"96,141","$ 134,410.00 "
2011,"Crab, claws",SAN DIEGO,Confidential,Confidential
2011,"Turbot, hornyhead",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, greenspotted",LOS ANGELES,Confidential,Confidential
2011,Sablefish,SANTA BARBARA,"534,061","$ 1,292,542.00 "
2011,"Rockfish, bocaccio",EUREKA,Confidential,Confidential
2011,"Rockfish, unspecified",LOS ANGELES,698,"$ 1,793.00 "
2011,Yellowtail,SAN DIEGO,"4,195","$ 6,353.00 "
2011,"Snail, top",LOS ANGELES,Confidential,Confidential
2011,"Sea cucumber, warty",LOS ANGELES,"141,667","$ 564,789.00 "
2011,"Rockfish, group rosefish",MORRO BAY,Confidential,Confidential
2011,"Flounder, arrowtooth",MORRO BAY,Confidential,Confidential
2011,"Rockfish, brown",BODEGA BAY,66,$ 326.00 
2011,"Sea cucumber, warty",SAN DIEGO,"37,855","$ 157,881.00 "
2011,"Rockfish, copper",MORRO BAY,"2,394","$ 14,765.00 "
2011,"Sole, rex",SANTA BARBARA,Confidential,Confidential
2011,"Crab, yellow rock",SAN DIEGO,"78,573","$ 81,926.00 "
2011,"Shark, sixgill",SANTA BARBARA,Confidential,Confidential
2011,Opaleye,LOS ANGELES,Confidential,Confidential
2011,Halfmoon,LOS ANGELES,Confidential,Confidential
2011,"Sole, unspecified",EUREKA,Confidential,Confidential
2011,"Tomcod, Pacific",MORRO BAY,Confidential,Confidential
2011,Opaleye,SANTA BARBARA,Confidential,Confidential
2011,"Rockfish, greenstriped",SAN FRANCISCO,Confidential,Confidential
2011,"Snail, sea",SANTA BARBARA,Confidential,Confidential
2011,"Sole, Dover",SANTA BARBARA,169,$ 232.00 
2011,"Fish, unspecified",MORRO BAY,Confidential,Confidential
2011,"Sea urchin, purple",SAN DIEGO,"1,386","$ 3,801.00 "
2011,"Rockfish, treefish",SAN FRANCISCO,Confidential,Confidential
2011,"Greenling, kelp",EUREKA,360,"$ 1,788.00 "
2011,Grenadier,SANTA BARBARA,914,$ 150.00 
2011,"Seabass, white",SANTA BARBARA,"270,525","$ 713,583.00 "
2011,"Thornyhead, shortspine",MONTEREY,"74,972","$ 179,118.00 "
2011,Anemones,EUREKA,Confidential,Confidential
2011,"Rockfish, vermilion",SAN DIEGO,Confidential,Confidential
2011,Sablefish,BODEGA BAY,"143,975","$ 402,692.00 "
2011,Sablefish,MORRO BAY,"1,890,978","$ 4,533,181.00 "
2011,"Sea cucumber, unspecified",FORT BRAGG,Confidential,Confidential
2011,"Rockfish, rosethorn",MORRO BAY,Confidential,Confidential
2011,"Fish, unspecified",SAN FRANCISCO,Confidential,Confidential
2011,"Thornyhead, shortspine",EUREKA,"228,926","$ 193,686.00 "
2011,Hagfishes,SANTA BARBARA,Confidential,Confidential
2011,"Rockfish, unspecified",SAN FRANCISCO,Confidential,Confidential
2011,"Snail, sea",SAN DIEGO,Confidential,Confidential
2011,"Rockfish, gopher",SANTA BARBARA,856,"$ 5,651.00 "
2011,"Seabass, white",SAN DIEGO,"65,220","$ 199,503.00 "
2011,"Tuna, skipjack",SANTA BARBARA,Confidential,Confidential
2011,"Lizardfish, California",SANTA BARBARA,"6,097","$ 3,126.00 "
2011,"Salmon, Chinook",EUREKA,"97,554","$ 479,086.00 "
2011,"Skate, big",LOS ANGELES,Confidential,Confidential
2011,"Sea urchin, purple",LOS ANGELES,Confidential,Confidential
2011,"Surfperch, calico",MORRO BAY,Confidential,Confidential
2011,"Thornyhead, shortspine",LOS ANGELES,"170,639","$ 652,164.00 "
2011,"Rockfish, starry",SANTA BARBARA,391,"$ 1,561.00 "
2011,"Crab, Dungeness",EUREKA,"3,115,020","$ 8,499,294.00 "
2011,"Shark, sevengill",SANTA BARBARA,Confidential,Confidential
2011,"Sole, petrale",EUREKA,"127,909","$ 162,611.00 "
2011,"Rockfish, aurora",SAN DIEGO,Confidential,Confidential
2011,"Halibut, California",SANTA BARBARA,"144,373","$ 709,130.00 "
2011,"Tuna, albacore",MORRO BAY,"42,429","$ 70,648.00 "
2011,"Crab, Dungeness",MONTEREY,"488,235","$ 1,291,706.00 "
2011,"Bass, giant sea",SANTA BARBARA,"1,707","$ 5,161.00 "
2011,"Sole, English",BODEGA BAY,Confidential,Confidential
2011,"Rockfish, cowcod",SAN FRANCISCO,Confidential,Confidential
2011,"Sea urchin, white",FORT BRAGG,Confidential,Confidential
2011,"Mackerel, Pacific",SANTA BARBARA,"17,593","$ 2,934.00 "
2011,"Rockfish, olive",SAN FRANCISCO,438,"$ 1,751.00 "
2011,"Bonito, Pacific",LOS ANGELES,Confidential,Confidential
2011,"Crab, armed box",MORRO BAY,Confidential,Confidential
2011,"Rockfish, olive",EUREKA,Confidential,Confidential
2011,"Shark, thresher",MORRO BAY,"26,113","$ 19,250.00 "
2011,"Rockfish, grass",SANTA BARBARA,"10,205","$ 99,475.00 "
2011,Halfmoon,SAN DIEGO,Confidential,Confidential
2011,"Halibut, California",MONTEREY,"14,482","$ 68,736.00 "
2011,"Rockfish, group small",SAN FRANCISCO,15,$ 57.00 
2011,"Prawn, ridgeback",MORRO BAY,Confidential,Confidential
2011,"Sole, rock",MONTEREY,Confidential,Confidential
2011,"Rockfish, bocaccio",LOS ANGELES,649,$ 965.00 
2011,"Crab, king",SANTA BARBARA,Confidential,Confidential
2011,"Rockfish, Pacific ocean perch",EUREKA,Confidential,Confidential
2011,"Crab, box",FORT BRAGG,Confidential,Confidential
2011,"Sardine, Pacific",SAN DIEGO,Confidential,Confidential
2011,"Octopus, unspecified",FORT BRAGG,859,$ 107.00 
2011,"Skate, longnose",SAN FRANCISCO,Confidential,Confidential
2011,"Sole, slender",LOS ANGELES,Confidential,Confidential
2011,"Rockfish, group slope",FORT BRAGG,"94,624","$ 67,003.00 "
2011,"Rockfish, splitnose",SAN DIEGO,Confidential,Confidential
2011,"Halibut, Pacific",EUREKA,Confidential,Confidential
2011,"Rockfish, yellowtail",MORRO BAY,259,$ 496.00 
2011,"Sole, rex",LOS ANGELES,Confidential,Confidential
2011,"Echinoderm, unspecified",LOS ANGELES,Confidential,Confidential
2011,Swordfish,SANTA BARBARA,"41,287","$ 163,350.00 "
2011,"Rockfish, brown",EUREKA,79,$ 235.00 
2011,"Sheephead, California",LOS ANGELES,"13,304","$ 65,213.00 "
2011,"Rockfish, greenspotted",SAN FRANCISCO,Confidential,Confidential
2011,"Sanddab, Pacific",MONTEREY,"7,851","$ 4,087.00 "
2011,"Snail, top",SAN DIEGO,Confidential,Confidential
2011,"Salmon, Chinook",BODEGA BAY,"104,699","$ 581,807.00 "
2011,"Rockfish, rosy",SANTA BARBARA,100,$ 385.00 
2011,"Salmon, Roe (Chinook, Coho)",SAN FRANCISCO,Confidential,Confidential
2011,Cabezon,LOS ANGELES,450,"$ 2,761.00 "
2011,"Salmon, Chinook",FORT BRAGG,"592,414","$ 2,780,922.00 "
