2705
#Preseason forecast data
#Agency; 1 = FRI, Forecaster; 1 = Hilborn/Chasco and 2 = Don
#Agency; 2 = ADFG, Forecaster; 1 = ADFG
#Agency	Forecaster	ReturnYr	Dist	SystemID	fwAge	oAge	return
1	2	1994	321	8	0	3	0
1	2	1994	321	8	0	2	0
1	2	1994	321	8	0	4	0
1	2	1994	321	8	1	4	0
1	2	1994	321	8	1	2	550
1	2	1994	321	8	1	3	890
2	1	1994	321	8	1	3	1565
2	1	1994	321	8	1	2	955
1	2	1994	321	8	2	3	450
1	2	1994	321	8	2	1	0
1	2	1994	321	8	2	2	1720
2	1	1994	321	8	2	2	2586
2	1	1994	321	8	2	3	850
1	2	1994	326	9	0	3	0
1	2	1994	326	9	0	2	0
1	2	1994	326	9	0	4	0
1	2	1994	326	9	1	4	0
1	2	1994	326	9	1	2	110
1	2	1994	326	9	1	3	410
2	1	1994	326	9	1	2	153
2	1	1994	326	9	1	3	328
1	2	1994	326	9	2	3	60
1	2	1994	326	9	2	1	0
1	2	1994	326	9	2	2	40
2	1	1994	326	9	2	3	40
2	1	1994	326	9	2	2	32
1	2	1995	325	1	0	4	0
1	2	1995	325	1	0	3	0
1	2	1995	325	1	0	2	0
1	2	1995	325	1	1	4	0
1	2	1995	325	1	1	3	1450
1	2	1995	325	1	1	2	1020
2	1	1995	325	1	1	3	1469
2	1	1995	325	1	1	2	1364
1	2	1995	325	1	2	3	40
1	2	1995	325	1	2	2	60
1	2	1995	325	1	2	1	0
2	1	1995	325	1	2	3	18
2	1	1995	325	1	2	2	270
1	2	1995	325	2	0	4	130
1	2	1995	325	2	0	3	260
1	2	1995	325	2	0	2	50
2	1	1995	325	2	0	0	476
1	2	1995	325	2	1	4	80
1	2	1995	325	2	1	3	360
1	2	1995	325	2	1	2	150
2	1	1995	325	2	1	3	701
2	1	1995	325	2	1	2	99
1	2	1995	325	2	2	2	0
1	2	1995	325	2	2	3	0
1	2	1995	325	2	2	1	0
2	1	1995	325	2	2	2	20
2	1	1995	325	2	2	3	4
1	2	1995	325	3	0	4	0
1	2	1995	325	3	0	3	0
1	2	1995	325	3	0	2	0
1	2	1995	325	3	1	3	1370
1	2	1995	325	3	1	4	0
1	2	1995	325	3	1	2	240
2	1	1995	325	3	1	3	906
2	1	1995	325	3	1	2	198
1	2	1995	325	3	2	2	50
1	2	1995	325	3	2	1	0
1	2	1995	325	3	2	3	50
2	1	1995	325	3	2	2	46
2	1	1995	325	3	2	3	49
1	2	1995	324	4	0	4	0
1	2	1995	324	4	0	3	0
1	2	1995	324	4	0	2	0
1	2	1995	324	4	1	3	1900
1	2	1995	324	4	1	2	1500
1	2	1995	324	4	1	4	0
2	1	1995	324	4	1	3	2147
2	1	1995	324	4	1	2	3496
1	2	1995	324	4	2	1	0
1	2	1995	324	4	2	3	2400
1	2	1995	324	4	2	2	17800
2	1	1995	324	4	2	3	1556
2	1	1995	324	4	2	2	19520
1	2	1995	324	5	0	3	0
1	2	1995	324	5	0	2	0
1	2	1995	324	5	0	4	0
1	2	1995	324	5	1	2	620
1	2	1995	324	5	1	4	0
1	2	1995	324	5	1	3	1410
2	1	1995	324	5	1	3	2133
2	1	1995	324	5	1	2	1050
1	2	1995	324	5	2	1	0
1	2	1995	324	5	2	3	2330
1	2	1995	324	5	2	2	1840
2	1	1995	324	5	2	3	1267
2	1	1995	324	5	2	2	1183
1	2	1995	324	6	0	3	0
1	2	1995	324	6	0	2	0
1	2	1995	324	6	0	4	0
1	2	1995	324	6	1	2	150
1	2	1995	324	6	1	4	0
1	2	1995	324	6	1	3	170
1	2	1995	324	6	2	1	0
1	2	1995	324	6	2	3	30
1	2	1995	324	6	2	2	170
1	2	1995	322	7	0	3	0
1	2	1995	322	7	0	2	0
1	2	1995	322	7	0	4	0
1	2	1995	322	7	1	2	800
1	2	1995	322	7	1	3	1100
1	2	1995	322	7	1	4	0
2	1	1995	322	7	1	3	1259
2	1	1995	322	7	1	2	1135
1	2	1995	322	7	2	3	4700
1	2	1995	322	7	2	1	0
1	2	1995	322	7	2	2	5500
2	1	1995	322	7	2	3	3271
2	1	1995	322	7	2	2	8261
1	2	1995	321	8	0	2	0
1	2	1995	321	8	0	3	0
1	2	1995	321	8	0	4	0
1	2	1995	321	8	1	4	0
1	2	1995	321	8	1	2	550
1	2	1995	321	8	1	3	1670
2	1	1995	321	8	1	2	1727
2	1	1995	321	8	1	3	775
1	2	1995	321	8	2	3	1440
1	2	1995	321	8	2	1	0
1	2	1995	321	8	2	2	1300
2	1	1995	321	8	2	2	1944
2	1	1995	321	8	2	3	1317
1	2	1995	326	9	0	2	0
1	2	1995	326	9	0	3	0
1	2	1995	326	9	0	4	0
1	2	1995	326	9	1	4	0
1	2	1995	326	9	1	2	120
1	2	1995	326	9	1	3	350
2	1	1995	326	9	1	3	375
2	1	1995	326	9	1	2	114
1	2	1995	326	9	2	3	30
1	2	1995	326	9	2	1	0
1	2	1995	326	9	2	2	40
2	1	1995	326	9	2	3	24
2	1	1995	326	9	2	2	26
1	2	1996	325	1	0	4	0
1	2	1996	325	1	0	2	0
1	2	1996	325	1	0	3	0
1	2	1996	325	1	1	4	0
1	2	1996	325	1	1	3	2150
1	2	1996	325	1	1	2	1610
2	1	1996	325	1	1	3	1658
2	1	1996	325	1	1	2	1334
1	2	1996	325	1	2	2	110
1	2	1996	325	1	2	3	100
1	2	1996	325	1	2	1	0
2	1	1996	325	1	2	3	106
2	1	1996	325	1	2	2	179
1	2	1996	325	2	0	4	50
1	2	1996	325	2	0	2	0
1	2	1996	325	2	0	3	660
2	1	1996	325	2	0	0	672
1	2	1996	325	2	1	3	1080
1	2	1996	325	2	1	4	0
1	2	1996	325	2	1	2	120
2	1	1996	325	2	1	2	125
2	1	1996	325	2	1	3	787
1	2	1996	325	2	2	2	0
1	2	1996	325	2	2	3	0
1	2	1996	325	2	2	1	0
2	1	1996	325	2	2	2	5
2	1	1996	325	2	2	3	16
1	2	1996	325	3	0	4	0
1	2	1996	325	3	0	2	0
1	2	1996	325	3	0	3	0
1	2	1996	325	3	1	3	1650
1	2	1996	325	3	1	4	0
1	2	1996	325	3	1	2	140
2	1	1996	325	3	1	2	267
2	1	1996	325	3	1	3	958
1	2	1996	325	3	2	2	50
1	2	1996	325	3	2	3	110
1	2	1996	325	3	2	1	0
2	1	1996	325	3	2	2	49
2	1	1996	325	3	2	3	64
1	2	1996	324	4	0	4	0
1	2	1996	324	4	0	3	0
1	2	1996	324	4	0	2	0
1	2	1996	324	4	1	3	1610
1	2	1996	324	4	1	4	0
1	2	1996	324	4	1	2	1810
2	1	1996	324	4	1	3	1574
2	1	1996	324	4	1	2	3249
1	2	1996	324	4	2	2	1490
1	2	1996	324	4	2	3	3020
1	2	1996	324	4	2	1	0
2	1	1996	324	4	2	3	1458
2	1	1996	324	4	2	2	2967
1	2	1996	324	5	0	2	0
1	2	1996	324	5	0	4	0
1	2	1996	324	5	0	3	0
1	2	1996	324	5	1	4	0
1	2	1996	324	5	1	2	340
1	2	1996	324	5	1	3	1910
2	1	1996	324	5	1	2	522
2	1	1996	324	5	1	3	1943
1	2	1996	324	5	2	3	1630
1	2	1996	324	5	2	1	0
1	2	1996	324	5	2	2	740
2	1	1996	324	5	2	2	1416
2	1	1996	324	5	2	3	1062
1	2	1996	324	6	0	4	0
1	2	1996	324	6	0	2	0
1	2	1996	324	6	0	3	0
1	2	1996	324	6	1	4	0
1	2	1996	324	6	1	2	240
1	2	1996	324	6	1	3	170
1	2	1996	324	6	2	3	60
1	2	1996	324	6	2	1	0
1	2	1996	324	6	2	2	220
1	2	1996	322	7	0	2	0
1	2	1996	322	7	0	3	0
1	2	1996	322	7	0	4	0
1	2	1996	322	7	1	4	0
1	2	1996	322	7	1	2	780
1	2	1996	322	7	1	3	1680
2	1	1996	322	7	1	2	1147
2	1	1996	322	7	1	3	2234
1	2	1996	322	7	2	3	7150
1	2	1996	322	7	2	1	0
1	2	1996	322	7	2	2	6000
2	1	1996	322	7	2	3	5036
2	1	1996	322	7	2	2	9689
1	2	1996	321	8	0	2	0
1	2	1996	321	8	0	3	0
1	2	1996	321	8	0	4	0
1	2	1996	321	8	1	4	0
1	2	1996	321	8	1	2	880
1	2	1996	321	8	1	3	3750
2	1	1996	321	8	1	2	1381
2	1	1996	321	8	1	3	2000
1	2	1996	321	8	2	3	2010
1	2	1996	321	8	2	1	0
1	2	1996	321	8	2	2	1220
2	1	1996	321	8	2	3	858
2	1	1996	321	8	2	2	2406
1	2	1996	326	9	0	2	0
1	2	1996	326	9	0	3	0
1	2	1996	326	9	0	4	0
1	2	1996	326	9	1	4	0
1	2	1996	326	9	1	2	140
1	2	1996	326	9	1	3	570
2	1	1996	326	9	1	3	439
2	1	1996	326	9	1	2	131
1	2	1996	326	9	2	3	110
1	2	1996	326	9	2	1	0
1	2	1996	326	9	2	2	40
2	1	1996	326	9	2	2	26
2	1	1996	326	9	2	3	53
1	2	1997	325	1	0	4	0
1	2	1997	325	1	0	2	0
1	2	1997	325	1	0	3	0
1	2	1997	325	1	1	3	1510
1	2	1997	325	1	1	4	0
1	2	1997	325	1	1	2	1290
2	1	1997	325	1	1	3	1679
2	1	1997	325	1	1	2	1459
1	2	1997	325	1	2	3	60
1	2	1997	325	1	2	2	100
1	2	1997	325	1	2	1	0
2	1	1997	325	1	2	3	44
2	1	1997	325	1	2	2	125
1	2	1997	325	2	0	4	0
1	2	1997	325	2	0	2	0
1	2	1997	325	2	0	3	320
2	1	1997	325	2	0	0	591
1	2	1997	325	2	1	4	0
1	2	1997	325	2	1	3	1350
1	2	1997	325	2	1	2	150
2	1	1997	325	2	1	3	928
2	1	1997	325	2	1	2	132
1	2	1997	325	2	2	2	0
1	2	1997	325	2	2	3	0
1	2	1997	325	2	2	1	0
2	1	1997	325	2	2	2	8
2	1	1997	325	2	2	3	9
1	2	1997	325	3	0	4	0
1	2	1997	325	3	0	3	0
1	2	1997	325	3	0	2	0
1	2	1997	325	3	1	3	660
1	2	1997	325	3	1	4	0
1	2	1997	325	3	1	2	240
2	1	1997	325	3	1	3	759
2	1	1997	325	3	1	2	248
1	2	1997	325	3	2	2	60
1	2	1997	325	3	2	3	20
1	2	1997	325	3	2	1	0
2	1	1997	325	3	2	3	31
2	1	1997	325	3	2	2	41
1	2	1997	324	4	0	2	0
1	2	1997	324	4	0	4	0
1	2	1997	324	4	0	3	0
1	2	1997	324	4	1	4	0
1	2	1997	324	4	1	3	390
1	2	1997	324	4	1	2	5580
2	1	1997	324	4	1	2	3406
2	1	1997	324	4	1	3	1279
1	2	1997	324	4	2	2	980
1	2	1997	324	4	2	3	430
1	2	1997	324	4	2	1	0
2	1	1997	324	4	2	2	2067
2	1	1997	324	4	2	3	609
1	2	1997	324	5	0	2	0
1	2	1997	324	5	0	4	0
1	2	1997	324	5	0	3	0
1	2	1997	324	5	1	4	0
1	2	1997	324	5	1	3	1330
1	2	1997	324	5	1	2	330
2	1	1997	324	5	1	3	1358
2	1	1997	324	5	1	2	389
1	2	1997	324	5	2	3	1620
1	2	1997	324	5	2	2	520
1	2	1997	324	5	2	1	0
2	1	1997	324	5	2	2	646
2	1	1997	324	5	2	3	1154
1	2	1997	324	6	0	2	0
1	2	1997	324	6	0	4	0
1	2	1997	324	6	0	3	0
1	2	1997	324	6	1	4	0
1	2	1997	324	6	1	3	160
1	2	1997	324	6	1	2	310
1	2	1997	324	6	2	3	60
1	2	1997	324	6	2	1	0
1	2	1997	324	6	2	2	210
1	2	1997	322	7	0	2	0
1	2	1997	322	7	0	3	0
1	2	1997	322	7	0	4	0
1	2	1997	322	7	1	4	0
1	2	1997	322	7	1	2	1300
1	2	1997	322	7	1	3	3590
2	1	1997	322	7	1	3	1761
2	1	1997	322	7	1	2	734
1	2	1997	322	7	2	3	2280
1	2	1997	322	7	2	1	0
1	2	1997	322	7	2	2	6740
2	1	1997	322	7	2	3	4848
2	1	1997	322	7	2	2	6346
1	2	1997	321	8	0	2	0
1	2	1997	321	8	0	3	0
1	2	1997	321	8	0	4	0
1	2	1997	321	8	1	4	0
1	2	1997	321	8	1	2	680
1	2	1997	321	8	1	3	690
2	1	1997	321	8	1	3	784
2	1	1997	321	8	1	2	1076
1	2	1997	321	8	2	3	490
1	2	1997	321	8	2	1	0
1	2	1997	321	8	2	2	990
2	1	1997	321	8	2	3	513
2	1	1997	321	8	2	2	1685
1	2	1997	326	9	0	2	0
1	2	1997	326	9	0	3	0
